trm_cde,crs_comp1,crs_comp2,crs_comp3,crs_title,credit_hrs,monday_cde,tuesday_cde,wednesday_cde,thursday_cde,friday_cde,begin_tim,end_tim,last_name,Ref Number,comment_txt
30,PSYC,101,A,FOUNDATIONS OF PSYC SCIENCE,3,M,,W,,F,8:00:00 AM,8:50:00 AM,Homan,1237,
10,PSYC,101,A,FOUNDATIONS OF PSYC SCIENCE,3,M,,,,,6:30:00 PM,9:00:00 PM,Horton,1238,
30,PSYC,101,B,FOUNDATIONS OF PSYC SCIENCE,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Bright,1239,
10,PSYC,101,B,FOUNDATIONS OF PSYC SCIENCE,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Horton,1240,
30,PSYC,101,O,FOUNDATIONS OF PSYC SCIENCE,3,,,,,,,,Horton,1241,
10,PSYC,101,O,FOUNDATIONS OF PSYC SCIENCE,3,,,,,,,,Throckmorton,1242,
30,PSYC,102,A,EDUCATIONAL PSYCHOLOGY,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Genareo,1243,ED MAJORS PRIORITY
10,PSYC,102,A,EDUCATIONAL PSYCHOLOGY,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Genareo,1244,ED MAJORS PRIORITY
30,PSYC,102,B,EDUCATIONAL PSYCHOLOGY,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Genareo,1245,ED MAJORS PRIORITY
10,PSYC,102,B,EDUCATIONAL PSYCHOLOGY,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Genareo,1246,ED MAJORS PRIORITY
30,PSYC,103,A,LIFESPAN HUMAN GROWTH & DEVELOPMENT,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Horton,1247,Nursing Major Priority
30,PSYC,105,A,PERSPECTIVES ON PSYCHOLOGY,1,,T,,,,6:30:00 PM,7:20:00 PM,Seybold,1248,FOR TRANSFER PSYC 101
30,PSYC,200,A,CROSS-CULTURAL PSYCHOLOGY,3,M,,W,,F,12:00:00 PM,12:50:00 PM,Welton,1249,
30,PSYC,201,A,STATISTICAL METHODS,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Homan,1250,
10,PSYC,201,A,STATISTICAL METHODS,3,M,,W,,F,8:00:00 AM,8:50:00 AM,Homan,1251,Online Materials Fee
30,PSYC,201,B,STATISTICAL METHODS,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Welton,1252,
10,PSYC,201,B,STATISTICAL METHODS,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Welton,1253,
30,PSYC,204,A,RESEARCH METHODS,4,M,,W,,F,10:00:00 AM,10:50:00 AM,Seybold,1254,PSYC 101 & 201
30,PSYC,204,L,LABORATORY,0,,T,,,,2:30:00 PM,4:59:00 PM,Seybold,1255,
30,PSYC,206,A,INTRO TO PROFESSIONAL COUNSELING,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Throckmorton,1256,PSYC 101 MAJOR PRIORITY
10,PSYC,206,A,INTRO TO PROFESSIONAL COUNSELING,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Throckmorton,1257,PSYC 101
10,PSYC,207,A,PSYCHOLOGY OF PERSONALITY,3,M,,W,,F,12:00:00 PM,12:50:00 PM,Throckmorton,1258,PSYC 101
30,PSYC,208,A,SOCIAL PSYCHOLOGY,3,M,,W,,F,12:00:00 PM,12:50:00 PM,Throckmorton,1259,
10,PSYC,208,A,SOCIAL PSYCHOLOGY,3,,T,,R,,10:05:00 AM,11:20:00 AM,Throckmorton,1260,
10,PSYC,208,B,SOCIAL PSYCHOLOGY,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Bright,1261,
30,PSYC,208,O,SOCIAL PSYCHOLOGY,3,,,,,,,,Throckmorton,1262,
10,PSYC,208,O,SOCIAL PSYCHOLOGY,3,,,,,,,,Throckmorton,1263,
30,PSYC,209,A,CHILD DEVELOPMENT,3,,T,,R,,11:30:00 AM,12:45:00 PM,Horton,1264,
10,PSYC,209,A,CHILD DEVELOPMENT,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Homan,1265,
30,PSYC,209,B,CHILD DEVELOPMENT,3,,T,,R,,1:00:00 PM,2:15:00 PM,Horton,1266,
30,PSYC,211,A,ADULT DEVELOPMENT & AGING,3,,T,,R,,1:00:00 PM,2:15:00 PM,Homan,1267,
10,PSYC,214,A,INDUSTRIAL/ORGANIZATIONAL PSYC,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Throckmorton,1268,PSYC 101 208
30,PSYC,290,A,STUDY: MENTAL HLTH PEER SUPPORT II,1,,,,,F,1:00:00 PM,1:50:00 PM,Houk,1269,
10,PSYC,290,A,STUDY: MENTAL HLTH PEER SUPPORT I,1,,,,,F,1:00:00 PM,1:50:00 PM,Houk,1270,
30,PSYC,290,B,STUDY: MENTAL HLTH ADVOCACY,1,,,,R,,1:00:00 PM,1:50:00 PM,Houk,1271,
10,PSYC,301,A,HISTORY AND SYSTEMS OF PSYCHOLOGY,3,,T,,R,,10:05:00 AM,11:20:00 AM,Seybold,1272,12 HOURS PSYCH
10,PSYC,305,A,HEALTH PSYCHOLOGY,3,M,,W,,F,12:00:00 PM,12:50:00 PM,Homan,1273,3 hrs PSYC exc 201; Online Mat
30,PSYC,306,A,SENSATION & PERCEPTION,3,,T,,R,,10:05:00 AM,11:20:00 AM,Seybold,1274,Online Materials Fee
30,PSYC,310,A,PSYCHOLOGICAL ASSESSMENT,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Horton,1275,PSYC 101 & 201
30,PSYC,312,A,ABNORMAL PSYCHOLOGY,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Throckmorton,1276,PSYC 101 and 3 hrs of PSYC
10,PSYC,312,A,ABNORMAL PSYCHOLOGY,3,,T,,R,,1:00:00 PM,2:15:00 PM,Homan,1277,PSYC 101 + 3 HRS
10,PSYC,315,A,FORENSIC PSYCHOLOGY,3,,T,,R,,1:00:00 PM,2:15:00 PM,Houk,1278,
10,PSYC,316,A,BEHAVIORAL NEUROSCIENCE,3,,T,,R,,2:30:00 PM,3:45:00 PM,Seybold,1279,PSYC 101 OR INSTR OK
10,PSYC,318,A,COGNITIVE PSYCHOLOGY,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Seybold,1280,PSYC 101 201 & 204
10,PSYC,319,A,COGNITIVE PSYC LAB,1,M,,,,,3:00:00 PM,4:59:00 PM,Seybold,1281,PSYC 101 201 & 204
10,PSYC,322,A,MARRIAGE/FAM ASSESS & INTERVENTION,3,,T,,R,,11:30:00 AM,12:45:00 PM,Horton,1282,PSYC 101 and 201
30,PSYC,326,A,PREP FOR MENTAL HEALTH PROFESSIONS,3,,T,,R,,10:05:00 AM,11:20:00 AM,Throckmorton,1283,PSYC 101 206 207
10,PSYC,401,A,ADVANCED STATISTICS,3,M,,W,,F,12:00:00 PM,12:50:00 PM,Welton,1284,PSYC 101 201 204
30,PSYC,404,A,ADVANCED RESEARCH METHODS,4,M,,W,,F,12:00:00 PM,12:50:00 PM,Homan,1285,PSYC 101 201 & 204
30,PSYC,404,A,ADVANCED RESEARCH METHODS,4,,,W,,,3:00:00 PM,3:50:00 PM,Homan,1286,LABORATORY
10,PSYC,404,A,ADVANCED RESEARCH METHODS,4,,T,,R,,1:00:00 PM,2:15:00 PM,Horton,1287,PSYC 101 201 & 204
10,PSYC,404,A,ADVANCED RESEARCH METHODS,4,,,W,,,3:00:00 PM,3:50:00 PM,Horton,1288,LABORATORY
10,RELI,211,A,OLD TESTAMENT LIT/HIST,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Bibza,1289,
10,RELI,211,B,OLD TESTAMENT LIT/HIST,3,,T,,R,,10:05:00 AM,11:20:00 AM,Byun,1290,
10,RELI,211,C,OLD TESTAMENT LIT/HIST,3,,T,,R,,11:30:00 AM,12:45:00 PM,Byun,1291,
30,RELI,212,A,NEW TESTAMENT LIT/HIST,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Bibza,1292,
30,RELI,212,B,NEW TESTAMENT LIT/HIST,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Bibza,1293,
30,RELI,212,C,NEW TESTAMENT LIT/HIST,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Bibza,1294,
10,RELI,217,A,CHRISTIAN DOCTRINE,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Schaefer,1295,
30,RELI,218,A,INTERPRETING THE BIBLE,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Campbell,1296,
10,RELI,218,A,INTERPRETING THE BIBLE,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Campbell,1297,
10,RELI,221,A,LIFE OF CHRIST,3,,T,,R,,10:05:00 AM,11:20:00 AM,Bibza,1298,
10,RELI,221,B,LIFE OF CHRIST,3,,T,,R,,11:30:00 AM,12:45:00 PM,Bibza,1299,
10,RELI,235,A,BIBLICAL IDEAS,3,,T,,R,,1:00:00 PM,2:15:00 PM,Moeller,1300,
30,RELI,237,A,OT BIBLICAL BOOKS - ISAIAH & MICAH,3,M,,W,,,8:35:00 AM,9:50:00 AM,Byun,1301,
30,RELI,237,B,OT BIBLICAL BOOKS - MINOR PROPHETS,3,,T,,R,,1:00:00 PM,2:15:00 PM,Moeller,1302,
30,RELI,237,C,OT BIBLICAL BOOKS - TORAH,3,,T,,R,,1:00:00 PM,2:15:00 PM,Campbell,1303,
30,RELI,238,A,NT BIBLICAL BOOKS - JOHN,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Gordon,1304,
10,RELI,238,A,NT BIBLICAL BOOKS - HEBREWS,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Bibza,1305,
10,RELI,248,A,WORLD RELIGIONS,3,M,,W,,,2:00:00 PM,3:15:00 PM,Byun,1306,
30,RELI,255,A,DEFENDING THE FAITH,3,,T,,R,,11:30:00 AM,12:45:00 PM,Bibza,1307,
30,RELI,261,A,C.S. LEWIS:CHRISTIAN APOLOGIST,3,M,,W,,F,12:00:00 PM,12:50:00 PM,Schaefer,1308,
30,RELI,290,A,STUDY: FAITH & FREEDOM CONFERENCE,1,,,,,,,,Rider,1309,
10,RELI,290,A,STUDY: CHARLES TAYLOR,3,,T,,R,,10:05:00 AM,11:20:00 AM,Trueman,1310,
30,RELI,290,B,STUDY: DOCTRINE OF GOD,3,,T,,R,,11:30:00 AM,12:45:00 PM,Trueman,1311,
30,RELI,345,A,LUTHER & CALVIN,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Schaefer,1312,
10,RELI,450,A,CHRIST AND THE MEDIA,3,M,,,,,6:30:00 PM,9:00:00 PM,Gordon,1313,
10,RELI,488,A,SENIOR SEMINAR,3,,T,,R,,2:30:00 PM,3:45:00 PM,Schaefer,1314,
10,ROBO,101,A,INTRO TO ROBOTICS,1,,,,,,,,Mohr,1315,Dual Enrolled & Freshmen only
10,ROBO,301,A,INDUSTRIAL ROBOTS,3,M,,W,,,1:00:00 PM,1:50:00 PM,Allison,1316,
10,ROBO,301,A,INDUSTRIAL ROBOTS,3,,,,,,,,Allison,1317,ELEE 321 or MECE 316 Robo Min
10,ROBO,301,L,LABORATORY,0,,,,R,,1:00:00 PM,2:50:00 PM,Allison,1318,
10,ROBO,301,L,LABORATORY,0,,,,,,,,Allison,1319,LAB FEE
10,ROBO,301,M,LABORATORY,0,,,,,F,1:00:00 PM,2:50:00 PM,Allison,1320,
10,ROBO,301,M,LABORATORY,0,,,,,,,,Allison,1321,LAB FEE
30,ROBO,302,A,MOBILE ROBOTS,3,M,,W,,,8:00:00 AM,8:50:00 AM,Mohr,1322,PHY 101 MATH 261 LAB FEE
30,ROBO,302,L,LABORATORY,0,,,,R,,2:30:00 PM,4:30:00 PM,Mohr,1323,LAB FEE
10,ROBO,451,L,CAPSTONE DESIGN PROJECT I,1,M,,W,,,2:00:00 PM,2:59:00 PM,Allison,1324,SR STATUS LAB FEE
10,ROBO,451,M,CAPSTONE DESIGN PROJECT I,1,M,,W,,,3:00:00 PM,3:59:00 PM,Allison,1325,SR STATUS LAB FEE
30,ROBO,452,L,CAPSTONE DESIGN PROJECT II,3,M,,,,,4:00:00 PM,5:00:00 PM,Allison,1326,ROBO 451 Lab fee
30,ROBO,452,L,CAPSTONE DESIGN PROJECT II,3,,,W,,,11:00:00 AM,11:50:00 AM,Allison,1327,
30,ROBO,452,M,CAPSTONE DESIGN PROJECT II,3,M,,W,,,3:00:00 PM,3:50:00 PM,Allison,1328,ROBO 451 Lab Fee
30,SCIC,201,A,FUNDAMENTALS OF THE UNIVERSE,4,M,,W,,F,12:00:00 PM,12:59:00 PM,Wagner,1329,
30,SCIC,201,A,FUNDAMENTALS OF THE UNIVERSE,4,M,,W,,F,12:00:00 PM,12:59:00 PM,Wagner,1330,
10,SCIC,201,A,FUNDAMENTALS OF THE UNIVERSE,4,,T,,R,,8:00:00 AM,9:15:00 AM,Brower,1331,Online Materials Fee
30,SCIC,201,L,LABORATORY,0,M,,W,,F,1:00:00 PM,1:50:00 PM,Wagner,1332,LAB FEE
10,SCIC,201,L,LABORATORY,0,,T,,,,1:00:00 PM,2:59:00 PM,Marsch,1333,LAB FEE
10,SCIC,201,M,LABORATORY,0,,T,,,,3:00:00 PM,4:59:00 PM,Brower,1334,LAB FEE
10,SCIC,201,O,FUNDAMENTALS OF THE UNIVERSE,4,,,,,,,,Brower,1335,Online materials fee
10,SCIC,201,Q,LABORATORY,0,,,,,,,,Brower,1336,LAB FEE
30,SCIC,202,A,LIFE SCIENCE,4,,T,,R,,11:30:00 AM,12:45:00 PM,Yowler,1337,LAB FEE
10,SCIC,202,A,LIFE SCIENCE,4,,T,,R,,11:30:00 AM,12:45:00 PM,Strain,1338,
30,SCIC,202,L,LABORATORY,0,,,W,,,3:00:00 PM,4:59:00 PM,Yowler,1339,LAB FEE
10,SCIC,202,L,LABORATORY,0,,,,R,,1:00:00 PM,2:59:00 PM,Sullivan,1340,LAB FEE
30,SCIC,202,M,LABORATORY,0,,,,R,,1:00:00 PM,2:59:00 PM,Jenkins,1341,LAB FEE
10,SCIC,202,M,LABORATORY,0,,,,R,,3:00:00 PM,4:59:00 PM,Sullivan,1342,LAB FEE
30,SCIC,202,N,LABORATORY,0,,,,R,,3:00:00 PM,4:59:00 PM,Jenkins,1343,LAB FEE
30,SCIC,202,O,LIFE SCIENCE,4,,,,,,,,Yowler,1344,
10,SCIC,202,O,LIFE SCIENCE,4,,,,,,,,Yowler,1345,
30,SCIC,203,A,ATOMS MOLECULES & MATERIAL WORLD,4,M,,W,,F,11:00:00 AM,11:50:00 AM,Shaw,1346,
10,SCIC,203,A,ATOMS MOLECULES & MATERIAL WORLD,4,M,,W,,F,11:00:00 AM,11:50:00 AM,Cramer,1347,
30,SCIC,203,L,LABORATORY,0,M,,,,,1:00:00 PM,2:59:00 PM,Wong,1348,LAB FEE
10,SCIC,203,L,LABORATORY,0,M,,,,,1:00:00 PM,2:59:00 PM,Wong,1349,LAB FEE
30,SCIC,203,M,LABORATORY,0,M,,,,,3:00:00 PM,4:59:00 PM,Wong,1350,LAB FEE
10,SCIC,203,M,LABORATORY,0,M,,,,,3:00:00 PM,4:59:00 PM,Wong,1351,LAB FEE
30,SCIC,204,A,ENVIRONMENTAL SCIENCE,4,,T,,R,,11:30:00 AM,12:45:00 PM,Wood,1352,
10,SCIC,204,A,ENVIRONMENTAL SCIENCE,4,,T,,R,,11:30:00 AM,12:45:00 PM,Jenkins,1353,
30,SCIC,204,L,LABORATORY,0,,T,,,,1:00:00 PM,2:59:00 PM,Strain,1354,LAB FEE
10,SCIC,204,L,LABORATORY,0,,T,,,,1:00:00 PM,2:59:00 PM,Jenkins,1355,LAB FEE
30,SCIC,204,M,LABORATORY,0,,T,,,,3:00:00 PM,4:59:00 PM,Jenkins,1356,LAB FEE
10,SCIC,204,M,LABORATORY,0,,T,,,,3:00:00 PM,4:59:00 PM,Dudt,1357,LAB FEE
30,SEDU,101,A,EXCEPTIONAL LEARNERS,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Fecich,1358,PSYC 102
10,SEDU,101,A,EXCEPTIONAL LEARNERS,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Fecich,1359,PSYC 102
30,SEDU,101,B,EXCEPTIONAL LEARNERS,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Fecich,1360,PSYC 102
10,SEDU,202,A,BEHAVIORAL INTERVENTIONS,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Genareo,1361,COREQ: SEDU 101 & 203
10,SEDU,203,A,SPECIAL ED SYST/PROCESSES,1,,,,,,,,Fecich,1362,COREQ: SEDU 101 & 202
30,SEDU,204,A,EDUC ASSESS IN SPECIAL EDUCATION,3,,T,,,,6:30:00 PM,9:00:00 PM,Martin,1363,PSYC 102; SEDU 101
30,SEDU,205,A,CONSULT LITIGATION & TRANSITION,3,,,W,,,6:00:00 PM,8:30:00 PM,Martin,1364,PSYC 102; SEDU 101
30,SEDU,290,A,STUDY: ADV READING FIELD EXPERIENCE,1,,,,,,,,Heisey,1365,
10,SEDU,306,A,SUPPORTIVE SERV & TECHNOLOGY,1,,,,,,,,Martin,1366,PSYC 102; SEDU 101
10,SEDU,307,A,EVIDEN BASE INSTR LOW INCID DISABIL,3,,T,,,,6:00:00 PM,8:30:00 PM,Martin,1367,COREQ: SEDU 101 202 & 203
10,SEDU,308,A,READING DISABILITIES,3,M,,W,,F,3:00:00 PM,3:50:00 PM,Nichols,1368,SEE COURSE DESC. FOR PREREQ
30,SEDU,309,A,EVID BASE INSTR HIGH INCID DISABIL,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Genareo,1369,SEE COURSE DESC FOR PREREQ
30,SEDU,310,A,EFFECTIVE PRACTICES & DELIVERY,1,,,,,,,,Fecich,1370,SEE COURSE DESC FOR PREREQS
30,SEDU,411,A,SPECIAL EDUCATION STUDENT TEACHING,8,,,,,,,,Genareo,1371,
10,SEDU,411,A,SPECIAL EDUCATION STUDENT TEACHING,8,,,,,,,,Genareo,1372,
30,SEDU,412,A,PRACTICUM OF PROFESSIONAL DEVELOP,1,M,,,,,4:00:00 PM,5:00:00 PM,Genareo,1373,
10,SEDU,412,A,PRACTICUM OF PROFESSIONAL DEVELOP,1,M,,,,,4:00:00 PM,5:00:00 PM,Fecich,1374,
30,SOCI,101,A,FOUNDATIONS OF APPLIED SOCIOLOGY,3,,T,,R,,11:30:00 AM,12:45:00 PM,Ayers,1375,
10,SOCI,101,A,FOUNDATIONS OF APPLIED SOCIOLOGY,3,,T,,R,,11:30:00 AM,12:45:00 PM,Bright,1376,
30,SOCI,101,B,FOUNDATIONS OF APPLIED SOCIOLOGY,3,,T,,R,,11:30:00 AM,12:45:00 PM,Bright,1377,
10,SOCI,101,B,FOUNDATIONS OF APPLIED SOCIOLOGY,3,,T,,R,,2:30:00 PM,3:45:00 PM,Bright,1378,
30,SOCI,103,A,FOUND OF CULTURAL ANTHROPOLOGY,3,,T,,R,,10:05:00 AM,11:20:00 AM,Ayers,1379,
10,SOCI,201,A,SOCIAL PROBLEMS,3,M,,W,,F,12:00:00 PM,12:50:00 PM,Campbell,1380,
10,SOCI,203,A,SOCIOLOGY OF DEVIANT BEHAVIOR,3,M,,W,,F,3:00:00 PM,3:50:00 PM,Bright,1381,SOCI 101 or 201
30,SOCI,233,A,INTRODUCTION TO CRIMINAL JUSTICE,3,,,W,,,6:30:00 PM,9:00:00 PM,Fleske,1382,
30,SOCI,251,A,COURTSHIP & MARRIAGE,3,M,,W,,F,8:00:00 AM,8:50:00 AM,Bright,1383,
10,SOCI,251,A,COURTSHIP & MARRIAGE,3,M,,,,,6:30:00 PM,9:00:00 PM,Bright,1384,
30,SOCI,251,B,COURTSHIP & MARRIAGE,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Bright,1385,
30,SOCI,290,A,STUDY: FAITH & FREEDOM CONFERENCE,1,,,,,,,,Rider,1386,
10,SOCI,314,A,CRIMINOLOGY,3,,,W,,,6:30:00 PM,9:00:00 PM,Fleske,1387,Sociology 101 or 201
30,SOCI,452,A,APPLIED SOCIOLOGY COLLOQUIUM,1,,,W,,,3:00:00 PM,5:30:00 PM,Ayers,1388,JR Standing
30,SOCI,471,A,WORLDVIEWS IN CONFLICT I,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Ayers,1389,JR STANDING
30,SOCW,101,A,FOUNDATIONS OF SOCIAL WORK,3,M,,,,,3:00:00 PM,5:30:00 PM,Hollenberger,1390,
10,SOCW,101,A,FOUNDATIONS OF SOCIAL WORK,3,M,,,,,3:00:00 PM,5:30:00 PM,Hollenberger,1391,
10,SOCW,205,A,ADMINISTRATION IN SOCIAL WORK,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Hosack,1392,
30,SOCW,264,A,HUMAN BEHAVIOR IN SOCIAL ENV I,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Hosack,1393,
10,SOCW,272,A,SOCIAL WORK PRACTICUM,3,,,,,,,,Hollenberger,1394,SOCW 101 264 382
10,SOCW,272,A,SOCIAL WORK PRACTICUM,3,,,,,,,,Hollenberger,1395,
10,SOCW,280,A,INTERNATIONAL SOCIAL DEVELOPMENT,3,M,,W,,F,12:00:00 PM,12:50:00 PM,Hosack,1396,SOCW 101 and 264
10,SOCW,302,A,GENERALIST PRACTICE I,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Hollenberger,1397,SOCW 101 264
10,SOCW,302,A,GENERALIST PRACTICE I,3,,,,,,,,Hollenberger,1398,
30,SOCW,305,A,CHILD WELFARE,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Hosack,1399,SOCW 101
30,SOCW,310,A,GENERALIST PRACTICE II,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Hollenberger,1400,SOCW 302
10,SOCW,342,A,SOCIAL WELFARE POLICY ANALYSIS,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Hosack,1401,SOCW 101
30,SOCW,364,A,HUMAN BEHAVIOR SOCIAL ENV II,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Hollenberger,1402,SOCW 264
30,SOCW,382,A,HUMAN DIVERSITY IN SOCI WORK PRAC,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Hosack,1403,SOCW 101
10,SOCW,410,A,SOCIAL WORK CAPSTONE,3,,,W,,,3:00:00 PM,5:30:00 PM,Hosack,1404,SOCW 101
10,SOCW,420,A,FIELD PLACEMENT I,4,,,,,,,,Hollenberger,1405,
30,SOCW,421,A,FIELD PLACEMENT II,4,,,,,,,,Hollenberger,1406,
10,SOCW,425,A,FIELD PLACEMENT SEMINAR I,1,,,W,,,1:00:00 PM,1:50:00 PM,Hollenberger,1407,
30,SOCW,426,A,FIELD PLACEMENT SEMINAR II,1,,,W,,,1:00:00 PM,1:50:00 PM,Hollenberger,1408,SR Standing
10,SPAN,101,A,ELEMENTARY SPANISH I,3,M,,W,,F,8:00:00 AM,8:50:00 AM,Kinman,1409,2020 FRESHMEN ONLY
10,SPAN,101,B,ELEMENTARY SPANISH I,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Ligo,1410,
10,SPAN,101,C,ELEMENTARY SPANISH I,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Ligo,1411,
10,SPAN,101,D,ELEMENTARY SPANISH I,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Kinman,1412,
10,SPAN,101,E,ELEMENTARY SPANISH I,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Kinman,1413,
30,SPAN,102,A,ELEMENTARY SPANISH II,3,M,,W,,F,8:00:00 AM,8:50:00 AM,Kinman,1414,FR SPAN 101 or placement exam
30,SPAN,102,B,ELEMENTARY SPANISH II,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Ligo,1415,SPAN 101 or placement exam
30,SPAN,102,C,ELEMENTARY SPANISH II,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Ligo,1416,SPAN 101 or placement exam
30,SPAN,102,D,ELEMENTARY SPANISH II,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Kinman,1417,SPAN 101 or placement exam
10,SPAN,201,A,INTERMEDIATE SPANISH I,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Carruth,1418,SPAN 102 or PLACEMENT EXAM
10,SPAN,201,B,INTERMEDIATE SPANISH I,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Forteza,1419,SPAN 102 or PLACEMENT EXAM
10,SPAN,201,B,INTERMEDIATE SPANISH I,3,,,,,,,,Forteza,1420,
10,SPAN,201,C,INTERMEDIATE SPANISH I,3,M,,W,,F,12:00:00 PM,12:50:00 PM,Forteza,1421,SPAN 102 or PLACEMENT EXAM
10,SPAN,201,C,INTERMEDIATE SPANISH I,3,,,,,,,,Forteza,1422,
10,SPAN,201,D,INTERMEDIATE SPANISH I,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Carruth,1423,SPAN 102 or PLACEMENT EXAM
30,SPAN,202,A,INTERMEDIATE SPANISH II,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Forteza,1424,SPAN 201 or placement exam
30,SPAN,202,B,INTERMEDIATE SPANISH II,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Forteza,1425,SPAN 201 or placement exam
30,SPAN,202,C,INTERMEDIATE SPANISH II,3,M,,W,,F,12:00:00 PM,12:50:00 PM,Carruth,1426,SPAN 201 or placement exam
30,SPAN,202,D,INTERMEDIATE SPANISH II,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Carruth,1427,SPAN 201 or placement exam
30,SPAN,295,A,SPANISH LANGUAGE AND CULTURE,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Ligo,1428,SP 202; Online Materials Fee
10,SPAN,301,A,INTRODUCTION TO LITERATURE,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Carruth,1429,SPAN 202 or PLACEMENT EXAM
30,SPAN,303,A,CONVERSATION,3,,T,,R,,2:30:00 PM,3:45:00 PM,Carruth,1430,SPAN 295 OR 301
30,SPAN,305,A,APPLIED PHONETICS,3,,T,,R,,10:05:00 AM,11:20:00 AM,Forteza,1431,SPAN 295 or 301
10,SPAN,306,A,ADVANCED COMMUNICATION,3,,T,,R,,1:00:00 PM,2:15:00 PM,Forteza,1432,SPAN 295 or 301
10,SPAN,306,A,ADVANCED COMMUNICATION,3,,,,,,,,Forteza,1433,
30,SPAN,316,A,BUSINESS CULTURE IN HISPANIC WORLD,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Carruth,1434,SPAN 295 OR 301
30,SPAN,320,A,CONTEMPORARY SPAIN,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Forteza,1435,SPAN 295 OR 301
10,SPAN,325,A,INDEPEND NATIONAL IDENT IN LATIN AM,3,,T,,R,,10:05:00 AM,11:20:00 AM,Carruth,1436,300-level SPAN
10,SPAN,340,A,ADVANCED GRAMMAR,3,M,,,,,6:30:00 PM,9:00:00 PM,Shidemantle,1437,SPAN 295 OR 301
30,SPAN,362,A,ASPECTS-LANGUAGE LEARNING,2,M,,W,,,2:00:00 PM,2:50:00 PM,Senita,1438,INSTRUCTOR APPROVAL
10,SPAN,424,A,HISPANICS IN THE U.S.,3,,T,,R,,11:30:00 AM,12:45:00 PM,Forteza,1439,SPAN 295 OR 301
10,SPAN,424,A,HISPANICS IN THE U.S.,3,,,,,,,,Forteza,1440,
30,SSFT,210,A,SCIENCE AND RELIGION,2,M,,W,,,9:00:00 AM,9:50:00 AM,Seybold,1441,HUMA 102 AND 1 LAB SCIENCE
10,SSFT,210,A,SCIENCE AND RELIGION,2,M,,,,,6:30:00 PM,8:10:00 PM,Seybold,1442,HUMA 102 AND 1 LAB SCIENCE
